order_id,region,customer_segment,product_category,channel,is_premium,is_returned,order_date,quantity,unit_price,discount_pct,revenue,cost,margin,margin_pct,nps,session_minutes,page_views,age,income_k,loyalty_points,shipping_days,delivery_score,campaign,items_in_cart,payment_method,repeat_customer
ORD-20251057,Самара,A,Спорт,mobile,False,False,2023-09-22 06:00:00,3,520.11,17.9,1281.03,896.59,384.44,30.0,9.9,48.3,13,40,618.0,3691,12,5.0,NONE,6,cash,True
ORD-20251058,Новосибирск,C,Спорт,mobile,False,False,2023-09-22 12:00:00,1,96.44,20.1,77.06,46.38,30.68,39.8,7.6,93.1,4,57,458.0,68,1,4.1,NONE,5,wallet,True
ORD-20251059,СПб,C,Мебель,online,True,False,2023-09-22 18:00:00,2,253.63,2.5,494.58,290.92,203.66,41.2,9.4,16.5,8,59,320.0,4216,1,4.3,SUMMER,6,wallet,True
ORD-20251060,СПб,A,Продукты,store,True,False,2023-09-23 00:00:00,6,74.31,13.9,383.9,201.68,182.22,47.5,8.5,19.6,15,39,737.0,2497,5,4.1,NONE,6,cash,True
ORD-20251061,Казань,A,Продукты,online,False,False,2023-09-23 06:00:00,3,202.07,6.5,566.79,290.34,276.45,48.8,9.1,42.2,9,21,420.0,4994,1,4.7,SALE20,3,cash,False
ORD-20251062,Москва,B,Одежда,mobile,False,False,2023-09-23 12:00:00,4,23.89,10.5,85.52,44.27,41.25,48.2,7.9,45.2,10,68,405.0,1302,1,3.9,SUMMER,4,credit,True
ORD-20251063,Москва,B,Одежда,mobile,False,False,2023-09-23 18:00:00,5,74.15,17.6,305.52,223.8,81.72,26.7,8.0,81.4,16,67,708.0,1134,1,3.6,SUMMER,9,cash,True
ORD-20251064,Новосибирск,B,Электроника,store,False,False,2023-09-24 00:00:00,7,62.16,23.7,331.99,175.95,156.04,47.0,9.8,43.0,14,65,130.0,1155,11,4.6,NONE,10,cash,False
ORD-20251065,Новосибирск,B,Одежда,online,True,False,2023-09-24 06:00:00,4,473.92,8.9,1726.96,1008.39,718.57,41.6,6.3,34.1,18,20,435.0,6436,10,3.6,NONE,8,wallet,True
ORD-20251066,Казань,B,Мебель,online,False,False,2023-09-24 12:00:00,7,90.28,14.4,540.93,354.09,186.84,34.5,6.9,39.8,17,38,248.0,6857,3,3.7,NONE,10,cash,False
ORD-20251067,Самара,C,Одежда,online,False,False,2023-09-24 18:00:00,5,34.15,2.7,166.16,106.95,59.21,35.6,8.0,21.3,12,27,558.0,7349,4,4.2,NONE,8,cash,False
ORD-20251068,Москва,C,Электроника,mobile,False,False,2023-09-25 00:00:00,1,283.22,17.1,234.79,159.96,74.83,31.9,6.7,13.9,15,52,854.0,1630,10,3.9,NONE,1,wallet,True
ORD-20251069,Москва,B,Продукты,mobile,False,False,2023-09-25 06:00:00,7,327.77,6.0,2156.74,1215.85,940.89,43.6,9.7,27.6,11,49,545.0,7080,6,4.6,NEWYEAR,9,card,True
ORD-20251070,Новосибирск,A,Спорт,online,False,True,2023-09-25 12:00:00,2,450.36,11.7,795.33,437.21,358.12,45.0,7.9,37.0,7,59,983.0,1061,5,4.0,NONE,6,wallet,False
ORD-20251071,Москва,A,Одежда,store,False,False,2023-09-25 18:00:00,6,625.87,8.1,3451.05,2073.35,1377.7,39.9,8.7,51.2,16,42,486.0,4592,4,4.8,NONE,8,wallet,True
ORD-20251072,Самара,B,Мебель,online,False,False,2023-09-26 00:00:00,7,336.56,1.3,2325.32,1489.18,836.14,36.0,10.0,27.0,13,50,796.0,2133,7,3.4,NONE,7,credit,True
ORD-20251073,Новосибирск,C,Мебель,store,False,False,2023-09-26 06:00:00,6,253.09,18.5,1237.61,926.2,311.41,25.2,5.2,89.0,18,49,237.0,5394,12,4.2,NONE,6,card,False
ORD-20251074,Самара,C,Одежда,store,True,False,2023-09-26 12:00:00,5,175.43,15.5,741.19,464.15,277.04,37.4,8.5,21.2,12,62,486.0,2641,3,4.2,NONE,6,card,False
ORD-20251075,СПб,B,Мебель,store,False,False,2023-09-26 18:00:00,3,287.18,20.4,685.8,466.57,219.23,32.0,7.4,33.6,7,41,263.0,7252,13,3.7,NONE,6,credit,False
ORD-20251076,Казань,B,Продукты,mobile,False,False,2023-09-27 00:00:00,5,385.32,23.7,1469.98,1069.2,400.78,27.3,7.0,57.0,16,20,521.0,4286,3,3.9,SALE20,9,card,False
ORD-20251077,Самара,C,Электроника,mobile,False,False,2023-09-27 06:00:00,4,139.47,10.3,500.43,225.69,274.74,54.9,8.1,54.9,12,61,393.0,856,6,5.0,SALE20,7,wallet,True
ORD-20251078,Казань,B,Продукты,mobile,False,True,2023-09-27 12:00:00,5,27.67,18.9,112.19,59.03,53.16,47.4,8.0,40.2,12,29,413.0,3523,7,3.7,NONE,8,wallet,False
ORD-20251079,Новосибирск,B,Одежда,mobile,False,False,2023-09-27 18:00:00,3,218.97,7.7,606.32,273.43,332.89,54.9,9.4,88.8,11,68,410.0,5654,11,3.7,SALE20,6,cash,True
ORD-20251080,Москва,C,Продукты,mobile,False,False,2023-09-28 00:00:00,5,146.01,10.8,651.2,469.53,181.67,27.9,7.6,56.0,12,68,680.0,4570,10,3.8,SUMMER,7,cash,True
ORD-20251081,Новосибирск,C,Электроника,mobile,True,False,2023-09-28 06:00:00,4,74.3,20.9,235.08,133.11,101.97,43.4,9.0,40.0,10,58,483.0,4547,4,4.5,NEWYEAR,8,card,True
ORD-20251082,Новосибирск,A,Электроника,online,False,False,2023-09-28 12:00:00,7,500.22,22.5,2713.7,1693.38,1020.32,37.6,6.4,64.2,15,35,482.0,3774,10,3.9,SALE20,10,credit,True
ORD-20251083,Москва,B,Одежда,online,False,False,2023-09-28 18:00:00,1,404.2,9.4,366.21,217.9,148.31,40.5,6.9,53.6,11,48,450.0,5744,9,4.8,NEWYEAR,1,cash,False
ORD-20251084,Казань,C,Продукты,online,False,False,2023-09-29 00:00:00,6,65.77,20.1,315.31,213.15,102.16,32.4,5.2,49.4,12,66,596.0,6286,1,4.5,NONE,10,credit,False
ORD-20251085,Самара,A,Продукты,mobile,True,False,2023-09-29 06:00:00,4,344.11,19.1,1113.55,624.1,489.45,44.0,8.4,15.7,16,37,409.0,1569,2,5.0,SUMMER,6,wallet,False
ORD-20251086,Новосибирск,A,Электроника,online,False,False,2023-09-29 12:00:00,5,237.72,4.7,1132.75,513.89,618.86,54.6,10.0,20.1,11,30,287.0,6779,6,4.5,SALE20,5,card,True
ORD-20251087,Новосибирск,A,Электроника,online,False,False,2023-09-29 18:00:00,4,403.63,15.6,1362.64,759.9,602.74,44.2,7.0,14.8,10,50,656.0,2379,12,3.6,SALE20,5,credit,True
ORD-20251088,Казань,B,Электроника,mobile,False,True,2023-09-30 00:00:00,1,56.03,12.4,49.08,29.01,20.07,40.9,6.9,69.6,8,66,375.0,723,11,3.5,NEWYEAR,5,credit,False
ORD-20251089,Москва,B,Электроника,store,False,False,2023-09-30 06:00:00,5,467.72,1.6,2301.18,1315.43,985.75,42.8,10.0,19.4,15,59,500.0,7333,6,4.2,NONE,7,wallet,True
ORD-20251090,Новосибирск,B,Спорт,online,True,False,2023-09-30 12:00:00,3,41.19,13.7,106.64,56.72,49.92,46.8,10.0,90.8,17,37,607.0,478,5,4.0,NONE,7,credit,True
ORD-20251091,Самара,A,Одежда,store,False,True,2023-09-30 18:00:00,2,578.25,24.5,873.16,418.21,454.95,52.1,10.0,73.7,7,58,291.0,746,10,4.4,SALE20,2,credit,True
ORD-20251092,Казань,C,Мебель,online,True,False,2023-10-01 00:00:00,7,79.01,19.5,445.2,204.09,241.11,54.2,9.2,88.7,15,63,322.0,5156,1,4.0,SALE20,9,wallet,True
ORD-20251093,Самара,C,Продукты,mobile,True,False,2023-10-01 06:00:00,2,290.8,5.0,552.53,399.65,152.88,27.7,9.0,33.3,9,18,252.0,7404,9,3.5,SUMMER,3,card,True
ORD-20251094,Москва,C,Спорт,store,False,False,2023-10-01 12:00:00,3,111.17,5.5,315.16,148.06,167.1,53.0,9.0,18.1,11,55,389.0,3159,9,5.0,SALE20,6,cash,True
ORD-20251095,Москва,A,Спорт,online,False,False,2023-10-01 18:00:00,3,555.79,8.0,1533.98,873.0,660.98,43.1,7.0,19.2,9,54,682.0,5765,11,4.5,NONE,3,card,False
ORD-20251096,Казань,C,Мебель,store,False,False,2023-10-02 00:00:00,4,344.01,0.4,1370.55,648.95,721.6,52.7,8.0,22.4,8,45,443.0,6101,13,4.8,NONE,4,cash,False
ORD-20251097,СПб,C,Спорт,mobile,True,False,2023-10-02 06:00:00,4,351.36,1.8,1380.13,667.06,713.07,51.7,9.5,22.6,11,28,787.0,2056,5,3.4,NONE,6,credit,True
ORD-20251098,Москва,B,Продукты,store,False,False,2023-10-02 12:00:00,5,433.14,18.0,1775.89,1144.1,631.79,35.6,9.0,18.5,11,60,509.0,7381,13,4.6,SALE20,9,credit,True
ORD-20251099,СПб,C,Одежда,online,False,False,2023-10-02 18:00:00,3,163.81,13.7,424.12,308.41,115.71,27.3,7.5,68.8,13,45,356.0,5553,8,3.6,SALE20,7,cash,True
ORD-20251100,Казань,B,Электроника,online,False,False,2023-10-03 00:00:00,3,220.08,17.4,545.36,302.38,242.98,44.6,9.1,19.2,15,65,340.0,6113,5,4.1,NONE,4,card,False
ORD-20251101,Москва,A,Продукты,mobile,False,False,2023-10-03 06:00:00,5,667.41,17.9,2739.71,1845.71,894.0,32.6,7.6,19.0,12,56,842.0,7196,8,5.0,NONE,5,credit,True
ORD-20251102,Самара,B,Мебель,mobile,True,False,2023-10-03 12:00:00,5,446.72,1.8,2193.39,1500.61,692.78,31.6,8.9,22.4,16,33,611.0,109,2,5.0,SALE20,6,wallet,False
ORD-20251103,Москва,B,Продукты,mobile,False,False,2023-10-03 18:00:00,5,247.62,23.6,945.9,607.37,338.53,35.8,8.5,57.6,21,67,416.0,1613,3,4.3,SUMMER,9,card,False
ORD-20251104,Самара,C,Одежда,online,True,False,2023-10-04 00:00:00,4,153.74,24.2,466.14,331.25,134.89,28.9,8.8,13.0,11,37,472.0,115,5,4.7,NONE,7,cash,True
ORD-20251105,СПб,B,Одежда,online,False,False,2023-10-04 06:00:00,1,56.16,0.9,55.66,28.16,27.5,49.4,9.8,45.7,7,19,374.0,5531,3,4.4,NEWYEAR,4,wallet,False
ORD-20251106,Москва,C,Одежда,online,False,False,2023-10-04 12:00:00,4,140.34,1.7,551.83,260.76,291.07,52.7,10.0,26.4,12,20,163.0,4845,11,4.8,NONE,4,card,True
ORD-20251107,Казань,C,Спорт,mobile,True,True,2023-10-04 18:00:00,2,180.61,20.5,287.16,168.51,118.65,41.3,7.8,9.7,14,35,463.0,7688,10,3.6,NONE,6,wallet,True
ORD-20251108,Самара,A,Электроника,online,False,False,2023-10-05 00:00:00,1,583.83,15.2,495.09,302.11,192.98,39.0,9.8,6.2,5,30,272.0,4499,11,4.6,SALE20,4,wallet,False
ORD-20251109,Новосибирск,B,Одежда,mobile,False,False,2023-10-05 06:00:00,5,168.78,24.8,634.62,356.41,278.21,43.8,8.7,25.9,14,21,387.0,2018,4,3.4,SUMMER,8,credit,False
ORD-20251110,Казань,B,Одежда,mobile,False,False,2023-10-05 12:00:00,4,158.27,6.2,593.83,431.46,162.37,27.3,5.9,91.0,12,62,270.0,5791,1,4.3,NONE,5,cash,False
ORD-20251111,Новосибирск,B,Продукты,mobile,False,False,2023-10-05 18:00:00,4,22.94,19.9,73.51,35.8,37.71,51.3,10.0,36.0,12,58,415.0,7324,9,4.1,NONE,6,card,True
ORD-20251112,Казань,B,Одежда,online,True,False,2023-10-06 00:00:00,6,29.4,13.1,153.31,111.9,41.41,27.0,6.6,42.0,13,19,300.0,941,6,5.0,NONE,6,cash,True
ORD-20251113,Новосибирск,C,Спорт,online,False,False,2023-10-06 06:00:00,3,304.46,13.9,786.42,453.57,332.85,42.3,8.1,21.7,6,26,459.0,1032,13,5.0,SALE20,5,card,False
ORD-20251114,СПб,B,Продукты,mobile,False,False,2023-10-06 12:00:00,3,90.44,5.2,257.2,180.04,77.16,30.0,9.3,27.6,14,61,590.0,1539,3,4.1,NONE,6,credit,True
ORD-20251115,Самара,B,Одежда,online,False,False,2023-10-06 18:00:00,2,483.54,15.2,820.08,461.99,358.09,43.7,7.5,33.1,11,24,507.0,5819,4,3.9,NONE,2,cash,False
ORD-20251116,СПб,A,Одежда,mobile,False,False,2023-10-07 00:00:00,1,55.27,10.3,49.58,29.87,19.71,39.8,8.4,20.1,2,21,248.0,3194,5,5.0,SALE20,5,wallet,False
ORD-20251117,Москва,B,Продукты,online,False,False,2023-10-07 06:00:00,7,405.08,5.5,2679.59,1759.0,920.59,34.4,9.2,45.8,19,23,230.0,383,12,4.4,SALE20,9,wallet,True
ORD-20251118,Москва,C,Одежда,mobile,False,False,2023-10-07 12:00:00,3,49.8,20.9,118.17,69.97,48.2,40.8,7.0,58.1,18,59,268.0,7469,13,4.9,NONE,6,credit,False
ORD-20251119,Казань,C,Спорт,online,False,False,2023-10-07 18:00:00,4,240.82,5.4,911.28,649.03,262.25,28.8,7.9,53.4,12,54,674.0,4231,7,4.2,SALE20,6,card,True
ORD-20251120,Москва,C,Электроника,online,False,False,2023-10-08 00:00:00,7,285.62,7.5,1849.37,1130.18,719.19,38.9,8.1,58.4,20,45,1073.0,1719,4,4.4,NEWYEAR,10,card,False
ORD-20251121,Самара,A,Одежда,online,False,False,2023-10-08 06:00:00,2,169.12,2.2,330.8,150.66,180.14,54.5,10.0,6.9,11,22,342.0,437,8,3.7,SALE20,5,credit,False
ORD-20251122,Москва,C,Продукты,mobile,False,False,2023-10-08 12:00:00,2,213.65,16.9,355.09,244.86,110.23,31.0,9.6,91.3,10,48,297.0,4622,1,4.7,NEWYEAR,4,credit,True
ORD-20251123,Новосибирск,C,Спорт,mobile,True,False,2023-10-08 18:00:00,6,294.42,7.1,1641.08,981.78,659.3,40.2,7.3,36.3,15,41,778.0,7814,4,3.8,NONE,8,credit,True
ORD-20251124,СПб,A,Одежда,mobile,False,False,2023-10-09 00:00:00,3,131.15,23.9,299.42,195.23,104.19,34.8,7.6,11.3,13,31,378.0,2191,6,3.6,NONE,4,card,False
ORD-20251125,Казань,C,Одежда,online,False,False,2023-10-09 06:00:00,2,199.51,18.5,325.2,177.9,147.3,45.3,7.7,21.1,6,26,433.0,6713,13,3.1,NONE,3,card,False
ORD-20251126,Самара,B,Одежда,store,False,False,2023-10-09 12:00:00,6,270.99,22.5,1260.12,831.27,428.85,34.0,7.6,46.0,13,19,477.0,1812,2,4.8,NONE,9,cash,True
ORD-20251127,Самара,B,Мебель,online,False,False,2023-10-09 18:00:00,2,386.18,4.9,734.51,489.7,244.81,33.3,10.0,27.5,4,50,340.0,6893,10,4.0,SALE20,3,credit,True
ORD-20251128,Новосибирск,B,Спорт,mobile,False,False,2023-10-10 00:00:00,1,187.11,16.0,157.17,117.81,39.36,25.0,7.9,69.1,8,53,328.0,5370,4,4.3,NONE,4,credit,True
ORD-20251129,Новосибирск,C,Электроника,mobile,False,False,2023-10-10 06:00:00,6,244.65,22.0,1144.95,640.53,504.42,44.1,7.4,50.9,16,25,433.0,7402,10,4.0,SALE20,9,credit,False
ORD-20251130,СПб,A,Мебель,store,False,False,2023-10-10 12:00:00,7,665.72,24.0,3541.63,1827.1,1714.53,48.4,6.6,53.8,19,32,379.0,4361,6,5.0,NEWYEAR,9,cash,True
ORD-20251131,Самара,C,Продукты,store,False,False,2023-10-10 18:00:00,7,268.03,16.3,1570.39,933.69,636.7,40.5,9.4,81.9,12,30,219.0,5762,12,4.3,NONE,9,card,True
ORD-20251132,Самара,A,Одежда,online,False,True,2023-10-11 00:00:00,1,26.3,23.7,20.07,13.2,6.87,34.2,7.0,12.2,7,68,312.0,1539,2,5.0,NONE,2,cash,True
ORD-20251133,Самара,A,Электроника,store,False,False,2023-10-11 06:00:00,4,117.5,3.7,452.6,269.08,183.52,40.5,7.9,43.0,19,62,423.0,2321,2,3.7,NEWYEAR,4,credit,False
ORD-20251134,СПб,A,Мебель,online,False,False,2023-10-11 12:00:00,7,287.12,1.0,1989.76,1409.75,580.01,29.1,8.8,29.2,14,23,358.0,7399,8,3.5,NONE,7,card,True
ORD-20251135,Новосибирск,B,Мебель,mobile,False,False,2023-10-11 18:00:00,5,208.15,11.6,920.01,679.84,240.17,26.1,8.4,29.4,8,18,545.0,7999,2,4.8,NONE,8,wallet,True
ORD-20251136,СПб,B,Электроника,online,False,False,2023-10-12 00:00:00,3,171.99,7.9,475.22,353.55,121.67,25.6,7.4,53.5,13,65,327.0,5220,12,4.2,NONE,3,card,True
ORD-20251137,Самара,B,Мебель,online,False,False,2023-10-12 06:00:00,3,227.13,23.1,523.99,255.59,268.4,51.2,7.3,19.1,10,19,923.0,2799,2,4.0,SUMMER,4,credit,True
ORD-20251138,Новосибирск,B,Продукты,mobile,False,False,2023-10-12 12:00:00,3,472.25,0.4,1411.09,738.08,673.01,47.7,10.0,14.7,10,29,456.0,3408,5,3.2,SALE20,7,cash,False
ORD-20251139,Москва,C,Продукты,store,False,False,2023-10-12 18:00:00,5,303.15,7.9,1396.02,751.58,644.44,46.2,9.7,101.6,17,56,461.0,6963,12,5.0,NONE,6,wallet,True
ORD-20251140,Казань,B,Продукты,online,False,True,2023-10-13 00:00:00,5,78.05,8.7,356.3,259.6,96.7,27.1,9.1,34.6,14,26,364.0,6127,7,4.0,SALE20,6,cash,False
ORD-20251141,Новосибирск,B,Спорт,online,False,False,2023-10-13 06:00:00,6,227.69,17.8,1122.98,768.53,354.45,31.6,7.3,29.8,11,29,402.0,6006,12,4.6,NONE,6,cash,False
ORD-20251142,Москва,B,Продукты,mobile,False,False,2023-10-13 12:00:00,2,343.98,0.0,687.96,334.63,353.33,51.4,8.6,8.2,11,54,210.0,4622,10,4.5,NONE,4,credit,False
ORD-20251143,Новосибирск,C,Спорт,mobile,False,False,2023-10-13 18:00:00,6,67.68,21.2,320.01,186.09,133.92,41.8,7.4,48.7,12,30,447.0,5082,6,4.3,SALE20,6,wallet,True
ORD-20251144,Новосибирск,B,Электроника,store,False,False,2023-10-14 00:00:00,4,34.84,23.4,106.75,77.8,28.95,27.1,5.4,48.8,11,50,982.0,6286,12,3.9,SALE20,7,credit,True
ORD-20251145,СПб,A,Мебель,online,False,False,2023-10-14 06:00:00,1,670.99,12.1,589.8,301.9,287.9,48.8,8.4,62.4,10,18,640.0,5376,9,4.8,SUMMER,1,wallet,True
ORD-20251146,Самара,B,Мебель,online,False,False,2023-10-14 12:00:00,6,394.48,2.7,2302.98,1418.76,884.22,38.4,8.0,38.1,15,67,233.0,6926,9,4.9,NEWYEAR,7,credit,True
ORD-20251147,Новосибирск,B,Мебель,mobile,True,False,2023-10-14 18:00:00,1,443.76,1.3,437.99,287.66,150.33,34.3,8.6,34.4,11,44,502.0,1,12,4.3,NEWYEAR,4,wallet,True
ORD-20251148,СПб,A,Одежда,online,False,False,2023-10-15 00:00:00,1,550.02,6.5,514.27,241.42,272.85,53.1,9.4,33.8,12,46,534.0,1216,2,4.0,SUMMER,3,card,True
ORD-20251149,Москва,C,Электроника,store,True,False,2023-10-15 06:00:00,5,257.04,3.4,1241.49,719.51,521.98,42.0,9.0,18.6,16,38,821.0,4586,5,4.2,NONE,8,credit,True
ORD-20251150,СПб,B,Электроника,online,False,False,2023-10-15 12:00:00,1,384.89,12.6,336.4,244.04,92.36,27.5,7.0,33.5,12,45,326.0,5175,6,3.6,SALE20,2,cash,False
ORD-20251151,Новосибирск,B,Одежда,online,False,False,2023-10-15 18:00:00,4,267.4,10.3,959.42,435.13,524.29,54.6,7.8,120.1,9,61,1115.0,758,4,4.3,SUMMER,8,wallet,True
ORD-20251152,Новосибирск,A,Электроника,online,False,False,2023-10-16 00:00:00,3,190.39,4.8,543.75,348.01,195.74,36.0,6.8,49.6,10,68,468.0,2155,5,5.0,SALE20,6,card,False
ORD-20251153,Новосибирск,C,Одежда,mobile,True,False,2023-10-16 06:00:00,7,42.21,20.8,234.02,166.68,67.34,28.8,7.6,29.2,18,23,321.0,7992,13,4.9,NONE,7,cash,False
ORD-20251154,Казань,B,Электроника,online,False,False,2023-10-16 12:00:00,3,302.78,15.0,772.09,447.03,325.06,42.1,8.5,10.3,7,42,233.0,6811,1,4.7,SUMMER,7,cash,True
ORD-20251155,СПб,A,Одежда,online,False,False,2023-10-16 18:00:00,1,164.49,15.7,138.67,73.17,65.5,47.2,6.9,52.0,7,69,426.0,1686,3,4.8,NONE,2,cash,True
ORD-20251156,Самара,A,Спорт,store,False,False,2023-10-17 00:00:00,1,578.62,17.1,479.67,320.42,159.25,33.2,9.5,18.6,8,58,486.0,578,8,5.0,NONE,2,cash,True
ORD-20251157,Новосибирск,B,Электроника,mobile,False,False,2023-10-17 06:00:00,7,272.19,21.6,1493.78,836.65,657.13,44.0,9.1,64.1,14,20,283.0,6790,7,3.9,SALE20,10,credit,False
ORD-20251158,Новосибирск,B,Одежда,store,False,False,2023-10-17 12:00:00,7,497.73,16.9,2895.3,1593.36,1301.94,45.0,7.2,24.0,14,65,574.0,4809,12,5.0,NONE,9,wallet,False
ORD-20251159,Москва,A,Одежда,online,False,False,2023-10-17 18:00:00,1,278.37,3.3,269.18,142.16,127.02,47.2,9.5,52.0,7,29,552.0,6328,8,4.8,NONE,3,credit,True
ORD-20251160,Самара,B,Продукты,online,False,True,2023-10-18 00:00:00,3,215.49,9.6,584.4,431.43,152.97,26.2,7.7,15.2,7,25,449.0,55,13,3.3,NONE,6,wallet,True
ORD-20251161,Новосибирск,B,Продукты,mobile,False,False,2023-10-18 06:00:00,1,142.05,13.0,123.59,83.25,40.34,32.6,8.3,27.2,12,25,317.0,5365,5,3.5,NONE,3,credit,False
ORD-20251162,Москва,B,Спорт,online,False,False,2023-10-18 12:00:00,6,150.13,4.6,859.36,422.45,436.91,50.8,9.5,25.0,16,29,450.0,2318,13,4.5,NONE,6,wallet,True
ORD-20251163,Самара,A,Электроника,store,False,False,2023-10-18 18:00:00,7,341.52,23.5,1828.83,986.17,842.66,46.1,8.9,23.0,10,58,934.0,4608,7,4.9,NONE,7,card,False
ORD-20251164,Самара,B,Одежда,store,True,False,2023-10-19 00:00:00,5,41.62,6.3,195.01,140.21,54.8,28.1,9.9,26.6,19,31,309.0,6153,2,4.0,NONE,7,wallet,True
ORD-20251165,Казань,C,Электроника,mobile,False,False,2023-10-19 06:00:00,4,313.78,19.3,1012.88,707.9,304.98,30.1,7.9,48.8,18,32,221.0,3424,11,4.2,NEWYEAR,4,cash,True
ORD-20251166,Самара,B,Электроника,store,False,False,2023-10-19 12:00:00,3,58.33,23.8,133.35,74.1,59.25,44.4,8.7,33.0,10,46,385.0,6303,3,5.0,NONE,7,cash,True
ORD-20251167,Новосибирск,C,Мебель,store,True,False,2023-10-19 18:00:00,3,340.66,6.9,951.47,630.59,320.88,33.7,10.0,15.3,15,19,323.0,6101,10,4.7,SALE20,6,cash,True
ORD-20251168,Самара,A,Одежда,mobile,True,False,2023-10-20 00:00:00,5,287.75,11.4,1274.72,612.18,662.54,52.0,8.4,60.3,12,35,213.0,1910,12,5.0,SUMMER,8,card,False
ORD-20251169,Москва,A,Одежда,online,True,False,2023-10-20 06:00:00,5,329.46,6.2,1545.16,764.37,780.79,50.5,8.1,46.0,12,45,526.0,3107,11,4.9,NONE,8,credit,False
ORD-20251170,Казань,C,Продукты,online,False,False,2023-10-20 12:00:00,4,361.83,20.6,1149.18,827.7,321.48,28.0,8.2,18.0,8,51,264.0,6817,4,5.0,SUMMER,5,card,False
ORD-20251171,Казань,B,Продукты,online,True,False,2023-10-20 18:00:00,3,372.12,19.9,894.2,548.16,346.04,38.7,6.5,13.7,10,30,253.0,6039,4,4.2,SALE20,3,cash,True
ORD-20251172,СПб,B,Продукты,mobile,False,False,2023-10-21 00:00:00,6,146.63,22.3,683.6,335.55,348.05,50.9,7.5,57.8,12,28,621.0,4000,2,5.0,SUMMER,10,wallet,False
ORD-20251173,Самара,B,Спорт,mobile,False,False,2023-10-21 06:00:00,7,159.74,1.6,1100.29,657.06,443.23,40.3,10.0,24.1,15,50,783.0,1463,4,3.9,NONE,11,credit,True
ORD-20251174,Казань,C,Мебель,mobile,True,False,2023-10-21 12:00:00,1,62.56,18.5,50.98,30.04,20.94,41.1,6.1,3.7,7,31,1258.0,138,8,4.7,SALE20,4,cash,True
ORD-20251175,Москва,C,Одежда,mobile,True,False,2023-10-21 18:00:00,6,242.26,14.5,1242.8,930.93,311.87,25.1,7.9,33.3,14,41,240.0,6550,4,4.4,NONE,9,credit,True
ORD-20251176,Самара,A,Электроника,mobile,False,False,2023-10-22 00:00:00,4,467.35,10.6,1671.26,759.4,911.86,54.6,7.5,14.4,19,67,523.0,6915,12,5.0,SUMMER,4,card,False
ORD-20251177,Москва,A,Электроника,online,False,False,2023-10-22 06:00:00,5,624.05,22.2,2427.55,1631.05,796.5,32.8,8.0,70.4,13,22,255.0,6160,7,5.0,NONE,6,credit,False
ORD-20251178,Новосибирск,C,Мебель,mobile,False,False,2023-10-22 12:00:00,6,111.92,21.7,525.81,355.92,169.89,32.3,9.7,104.3,13,64,460.0,4396,8,3.5,NONE,7,card,False
ORD-20251179,Самара,A,Мебель,online,False,False,2023-10-22 18:00:00,3,60.17,17.5,148.92,101.64,47.28,31.7,6.5,9.5,12,64,420.0,6096,3,4.9,SALE20,5,card,True
ORD-20251180,Новосибирск,B,Мебель,mobile,False,False,2023-10-23 00:00:00,2,117.8,4.3,225.46,154.05,71.41,31.7,5.8,8.8,8,69,190.0,1597,12,5.0,NONE,5,wallet,False
